0,2.4363524511412477E-4
1,0.041895118169483964
2,0.03436811564537485
3,3.547138459432607E-5
4,0.04008249030012535
5,1.0367419743140447E-4
6,1.302324730869104E-4
7,2.711090471571014E-4
8,0.03413875954680735
9,0.0341769299426247
10,6.644958318509996E-5
11,0.03425156297117362
12,3.389262072120429E-5
13,6.926713538857211E-5
14,5.7665319008532004E-5
15,1.424661047120052E-5
16,6.117946290378772E-5
17,0.041772484198067256
18,0.03455633095275672
19,0.03420606563862024
20,0.0348463235314107
21,1.301390046181921E-4
22,2.4189243867798893E-4
23,4.1323400215324135E-5
24,0.03472097661314704
25,0.034335258193459554
26,2.4295843446292526E-4
27,0.039116103311865213
28,0.0344223351180116
29,3.546877244295101E-5
30,0.040035252003759056
31,0.04171509107618957
32,1.277531720155656E-4
33,2.664772970181997E-4
34,0.03415349604839531
35,0.034190579770774866
36,9.248958408434124E-6
37,0.034260067648478436
38,1.4533281611918452E-6
39,3.4872383560845932E-6
40,5.5137270868906275E-5
41,1.424517949120722E-5
42,5.824223371483797E-6
43,1.3311276072161037E-6
44,0.033382454776031384
45,0.034206149481294905
46,0.034848336303162634
47,1.2950457083301672E-4
48,1.158203452862389E-6
49,1.0148453112586307E-5
50,0.034716558676671935
51,0.03433052709695928
52,2.4182936227196714E-4
53,3.1208596226330274E-5
54,0.03438777732063095
55,3.5417729357434904E-5
56,2.00753790735479E-4
57,1.0349275259150584E-4
58,1.2860490771551738E-4
59,3.7685867037095484E-5
60,0.03414596828688814
61,0.03418244393794729
62,9.019265636555324E-6
63,0.03426465424085789
64,1.548004138567431E-8
65,3.967788088253684E-6
66,5.6162464171909434E-5
67,1.4267101405554041E-5
68,5.410733654243824E-6
69,3.8552249775892773E-4
70,0.034361745029563184
71,0.03414714962103325
72,0.03483257818671192
73,1.302730285871566E-4
74,3.6270141450589125E-6
75,1.7308356334433024E-5
76,0.034712332880386304
77,0.0343237810948847
78,2.440359822347068E-4
79,0.041834228780835855
80,0.03438097282619733
81,0.04141325889663652
82,2.008418842690494E-4
83,1.0294420529844911E-4
84,1.2564845791852858E-4
85,0.0412181188207374
86,0.034157118614795985
87,0.03419456651044912
88,7.655303579855634E-6
89,0.034282805051699554
90,2.247378367271391E-7
91,0.04157337708833871
92,0.041556341977178134
93,1.4263040667872021E-5
94,2.666635069112981E-5
95,0.04136026163925961
96,0.03456601137132347
97,0.034231522954884616
98,0.03480652522660574
99,1.2598925754578718E-4
100,7.242635316242278E-7
101,1.2781723296930064E-5
102,0.034707076854229926
103,0.034343297028621565
104,2.3979184966361455E-4
105,3.1597122762883845E-5
106,0.03440590068747035
107,3.51528212125373E-5
108,0.0399209917116877
109,1.0149372533651238E-4
110,0.04142694900225002
111,2.6165747228355443E-4
112,0.034182756226535674
113,0.03421943638616061
114,9.090106117011967E-6
115,0.034301744429323766
116,7.950573648007661E-7
117,4.045058702190728E-5
118,0.041353991026808326
119,1.5072818317710114E-5
120,6.276574659568873E-5
121,0.04151979070698117
122,0.03456633077879657
123,0.03424835643236591
124,0.0347968060626307
125,1.2463706946130583E-4
126,1.3822483834334091E-6
127,1.787275528163142E-5
128,0.034704744549141985
129,0.034352553142512364
